Book,Chapter,Section,Text,Title
1,35,3,"[3]
       
‘ὤνθρωπε, τίς τε ἐὼν καὶ κόθεν τῆς Φρυγίης ἥκων ἐπίστιός μοι ἐγένεο; τίνα τε ἀνδρῶν ἢ γυναικῶν ἐφόνευσας;’ ὁ δὲ ἀμείβετο ‘ὦ βασιλεῦ, Γορδίεω μὲν τοῦ Μίδεω εἰμὶ παῖς, ὀνομάζομαι δὲ Ἄδρηστος, φονεύσας δὲ ἀδελφεὸν ἐμεωυτοῦ ἀέκων πάρειμι ἐξεληλαμένος τε ὑπὸ τοῦ πατρὸς καὶ ἐστερημένος πάντων.’",1.35.3
4,180,4,"[4]
       
ὁτέοισι δὲ τὸ πάλαι ἐκόσμεον τὰς παρθένους πρὶν ἤ σφι Ἕλληνας παροικισθῆναι, οὐκ ἔχω εἰπεῖν, δοκέω δ᾽ ὦν Αἰγυπτίοισι ὅπλοισι κοσμέεσθαι αὐτάς: ἀπὸ γὰρ Αἰγύπτου καὶ τὴν ἀσπίδα καὶ τὸ κράνος φημὶ ἀπῖχθαι ἐς τοὺς Ἕλληνας.",4.180.4
1,142,3,"[3]
       
γλῶσσαν δὲ οὐ τὴν αὐτὴν οὗτοι νενομίκασι, ἀλλὰ τρόπους τέσσερας παραγωγέων.  Μίλητος μὲν αὐτέων πρώτη κέεται πόλις πρὸς μεσαμβρίην, μετὰ δὲ Μυοῦς τε καὶ Πριήνη.",1.142.3
2,56,2,"[2]
       
ἔπειτα δουλεύουσα αὐτόθι ἱδρύσασθαι ὑπὸ φηγῷ πεφυκυίῃ ἱρὸν Διός, ὥσπερ ἦν οἰκὸς ἀμφιπολεύουσαν ἐν Θήβῃσι ἱρὸν Διός, ἔνθα ἀπίκετο, ἐνθαῦτα μνήμην αὐτοῦ ἔχειν:",2.56.2
3,158,2,"[2]
       
τῶν δὲ Βαβυλωνίων οἳ μὲν εἶδον τὸ ποιηθέν, οὗτοι μὲν ἔφευγον ἐς τοῦ Διὸς τοῦ Βήλου τὸ ἱρόν: οἳ δὲ οὐκ εἶδον, ἔμενον ἐν τῇ ἑωυτοῦ τάξι ἕκαστος, ἐς ὃ δὴ καὶ οὗτοι ἔμαθον προδεδομένοι.",3.158.2
3,12,4,"[4]
       
τούτοισι μὲν δὴ τοῦτο ἐστὶ αἴτιον ἰσχυρὰς φορέειν τὰς κεφαλάς,  τοῖσι δὲ Πέρσῃσι ὅτι ἀσθενέας φορέουσι τὰς κεφαλὰς αἴτιον τόδε: σκιητροφέουσι ἐξ ἀρχῆς πίλους τιάρας φορέοντες.  ταῦτα μέν νυν τοιαῦτα: εἶδον δὲ καὶ ἄλλα ὅμοια τούτοισι ἐν Παπρήμι τῶν ἅμα Ἀχαιμένεϊ τῷ Δαρείου διαφθαρέντων ὑπὸ Ἰνάρω τοῦ Λίβυος.",3.12.4
4,164,3,"[3]
       
μαθὼν δὲ ἐπ᾽ ἐξεργασμένοισι τὸ μαντήιον ἐὸν τοῦτο, ὅτι μιν ἡ Πυθίη οὐκ ἔα εὑρόντα ἐν τῇ καμίνῳ τοὺς ἀμφορέας ἐξοπτῆσαι, ἔργετο ἑκὼν τῆς τῶν Κυρηναίων πόλιος, δειμαίνων τε τὸν κεχρησμένον θάνατον καὶ δοκέων ἀμφίρρυτον τὴν Κυρήνην εἶναι.",4.164.3
2,148,7,"[7]
       
ὀροφὴ δὲ πάντων τούτων λιθίνη κατά περ οἱ τοῖχοι, οἱ δὲ τοῖχοι τύπων ἐγγεγλυμμένων πλέοι, αὐλὴ δὲ ἑκάστη περίστυλος λίθου λευκοῦ ἁρμοσμένου τὰ μάλιστα. τῆς δὲ γωνίης τελευτῶντος τοῦ λαβυρίνθου ἔχεται πυραμὶς τεσσερακοντόργυιος, ἐν τῇ ζῷα μεγάλα ἐγγέγλυπται: ὁδὸς δ᾽ ἐς αὐτὴν ὑπὸ γῆν πεποίηται.",2.148.7
2,53,3,"[3]
       
οἱ δὲ πρότερον ποιηταὶ λεγόμενοι τούτων τῶν ἀνδρῶν γενέσθαι ὕστερον, ἔμοιγε δοκέειν, ἐγένοντο. τούτων τὰ μὲν πρῶτα αἱ Δωδωνίδες ἱρεῖαι λέγουσι, τὰ δὲ ὕστερα τὰ ἐς Ἡσίοδόν τε καὶ Ὅμηρον ἔχοντα ἐγὼ λέγω.",2.53.3
1,170,2,"[2]
       
ὃς ἐκέλευε κοινῷ στόλῳ Ἴωνας ἀερθέντας πλέειν ἐς Σαρδὼ καὶ ἔπειτα πόλιν μίαν κτίζειν πάντων Ἰώνων, καὶ οὕτω ἀπαλλαχθέντας σφέας δουλοσύνης εὐδαιμονήσειν, νήσων τε ἁπασέων μεγίστην νεμομένους καὶ ἄρχοντας ἄλλων:  μένουσι δέ σφι ἐν τῇ  Ἰωνίῃ οὐκ ἔφη ἐνορᾶν ἐλευθερίην ἔτι ἐσομένην.",1.170.2
6,105,2,"[2]
       
βώσαντα δὲ τὸ οὔνομα τοῦ Φειδιππίδεω τὸν Πᾶνα Ἀθηναίοισι κελεῦσαι ἀπαγγεῖλαι, δι᾽ ὅ τι ἑωυτοῦ οὐδεμίαν ἐπιμελείην ποιεῦνται ἐόντος εὐνόου Ἀθηναίοισι καὶ πολλαχῇ γενομένου σφι ἤδη χρησίμου, τὰ δ᾽ ἔτι καὶ ἐσομένου.",6.105.2
9,29,2,"[2]
       
οἱ δὲ τῶν λοιπῶν Λακεδαιμονίων καὶ Ἑλλήνων ψιλοί, ὡς εἷς περὶ ἕκαστον ἐὼν ἄνδρα, πεντακόσιοι καὶ τετρακισχίλιοι καὶ τρισμύριοι ἦσαν.",9.29.2
1,216,2,"[2]
       
οὖρος δὲ ἡλικίης σφι πρόκειται ἄλλος μὲν οὐδείς: ἐπεὰν δὲ γέρων γένηται κάρτα, οἱ προσήκοντές οἱ πάντες συνελθόντες θύουσί μιν καὶ ἄλλα πρόβατα ἅμα αὐτῷ, ἑψήσαντες δὲ τὰ κρέα κατευωχέονται.",1.216.2
2,138,4,"[4]
       
κατὰ μὲν δὴ τὴν ἔσοδον ἐστρωμένη ἐστὶ ὁδὸς λίθου ἐπὶ σταδίους τρεῖς μάλιστά κῃ, διὰ τῆς ἀγορῆς φέρουσα ἐς τὸ πρὸς ἠῶ, εὖρος δὲ ὡς τεσσέρων πλέθρων: τῇ δὲ καὶ τῇ τῆς ὁδοῦ δένδρεα οὐρανομήκεα πέφυκε: φέρει δὲ ἐς Ἑρμέω ἱρόν. τὸ μὲν δὴ ἱρὸν τοῦτο οὕτω ἔχει.",2.138.4
2,52,3,"[3]
       
ἐπεὶ ὦν ἐχρηστηριάζοντο ἐν τῇ Δωδώνῃ οἱ Πελασγοὶ εἰ ἀνέλωνται τὰ οὐνόματα τὰ ἀπὸ τῶν βαρβάρων ἥκοντα, ἀνεῖλε τὸ μαντήιον χρᾶσθαι. ἀπὸ μὲν δὴ τούτου τοῦ χρόνου ἔθυον τοῖσι οὐνόμασι τῶν θεῶν χρεώμενοι: παρὰ δὲ Πελασγῶν Ἕλληνες ἐξεδέξαντο ὕστερον.",2.52.3
1,73,4,"[4]
       
χρόνου δὲ γενομένου, καὶ αἰεὶ φοιτεόντων τῶν Σκυθέων ἐπ᾽ ἄγρην καὶ αἰεί τι φερόντων, καὶ κοτε συνήνεικε ἑλεῖν σφεας μηδέν: νοστήσαντας δὲ αὐτοὺς κεινῇσι  χερσὶ ὁ Κυαξάρης （ἦν γάρ, ὡς διέδεξε, ὀργὴν ἄκρος） τρηχέως κάρτα περιέσπε ἀεικείῃ.",1.73.4
1,68,5,"[5]
       
συμβαλόμενος δὲ ταῦτα καὶ ἀπελθὼν ἐς Σπάρτην ἔφραζε Λακεδαιμονίοσσι πᾶν τὸ πρῆγμα.  οἳ δὲ ἐκ λόγου πλαστοῦ ἐπενείκαντὲς οἱ αἰτίην ἐδίωξαν.  ὁ δὲ ἀπικόμενος ἐς Τεγέην καὶ φράζων τὴν ἑωυτοῦ συμφορὴν πρὸς τὸν χαλκέα ἐμισθοῦτο παρ᾽ οὐκ ἐκδιδόντος τὴν αὐλήν:",1.68.5
1,133,2,"[2]
       
σίτοισι δὲ ὀλίγοισι χρέωνται, ἐπιφορήμασι δὲ πολλοῖσι καὶ οὐκ ἁλέσι: καὶ διὰ τοῦτο φασὶ Πέρσαι τοὺς Ἕλληνας σιτεομένους πεινῶντας παύεσθαι, ὅτι σφι ἀπὸ δείπνου παραφορέεται οὐδὲν λόγου ἄξιον: εἰ δέ τι παραφέροιτο, ἐσθίοντας ἂν οὐ παύεσθαι.",1.133.2
7,170,4,"[4]
       
ὁ δὲ Μίκυθος οἰκέτης ἐὼν Ἀναξίλεω ἐπίτροπος Ῥηγίου καταλέλειπτο, οὗτος ὅς περ ἐκπεσὼν ἐκ Ῥηγίου καὶ Τεγέην τὴν Ἀρκάδων οἰκήσας ἀνέθηκε ἐν Ὀλυμπίῃ τοὺς πολλοὺς ἀνδριάντας.",7.170.4
4,71,3,"[3]
       
ἐνθεῦτεν δὲ κομίζουσι ἐν τῇ ἀμάξῃ τοῦ βασιλέος τὸν νέκυν ἐς ἄλλο ἔθνος τῶν ἄρχουσι: οἳ δέ σφι ἕπονται ἐς τοὺς πρότερον ἦλθον. ἐπεὰν δὲ πάντας περιέλθωσι τὸν νέκυν κομίζοντες, ἔν τε Γέρροισι ἔσχατα κατοικημένοισι εἰσὶ τῶν ἐθνέων τῶν ἄρχουσι καὶ ἐν τῇσι ταφῇσι.",4.71.3
1,36,2,"[2]
       
τέλος δὲ ἀπικόμενοι παρὰ τὸν Κροῖσον τῶν Μυσῶν ἄγγελοι ἔλεγον τάδε.  ‘ὦ βασιλεῦ, ὑὸς χρῆμα μέγιστον ἀνεφάνη ἡμῖν ἐν τῇ χώρῃ, ὃς τὰ ἔργα διαφθείρει.  τοῦτον προθυμεόμενοι ἑλεῖν οὐ δυνάμεθα.  νῦν ὦν προσδεόμεθά σευ τὸν παῖδα καὶ λογάδας νεηνίας καὶ κύνας συμπέμψαι ἡμῖν, ὡς ἄν μιν ἐξέλωμεν ἐκ τῆς χώρης.’",1.36.2
3,34,4,"[4]
       
πρότερον γὰρ δὴ ἄρα, Περσέων οἱ συνέδρων ἐόντων καὶ Κροίσου, εἴρετο Καμβύσης κοῖός τις δοκέοι ἀνὴρ εἶναι πρὸς τὸν πατέρα τελέσαι Κῦρον, οἳ δὲ ἀμείβοντο ὡς εἴη ἀμείνων τοῦ πατρός: τά τε γὰρ ἐκείνου πάντα ἔχειν αὐτὸν καὶ προσεκτῆσθαι Αἴγυπτόν τε καὶ τὴν θάλασσαν.",3.34.4
4,115,3,"‘
      [3]
       
ἀλλ᾽ ἐπείτε ἀξιοῦτε ἡμέας γυναῖκας ἔχειν, τάδε ποιέετε ἅμα ἡμῖν:  φέρετε ἐξαναστέωμεν ἐκ τῆς γῆς τῆσδε καὶ περήσαντες Τάναιν ποταμὸν οἰκέωμεν.’",4.115.3
9,60,2,"‘
      [2]
       
νῦν ὦν δέδοκται τὸ ἐνθεῦτεν τὸ ποιητέον ἡμῖν: ἀμυνομένους γὰρ τῇ δυνάμεθα ἄριστα περιστέλλειν ἀλλήλους. εἰ μέν νυν ἐς ὑμέας ὅρμησε ἀρχὴν ἡ ἵππος, χρῆν δὴ ἡμέας τε καὶ τοὺς μετ᾽ ἡμέων τὴν Ἑλλάδα οὐ προδιδόντας Τεγεήτας βοηθέειν ὑμῖν: νῦν δέ, ἐς ἡμέας γὰρ ἅπασα κεχώρηκε, δίκαιοι ἐστὲ ὑμεῖς πρὸς τὴν πιεζομένην μάλιστα τῶν μοιρέων ἀμυνέοντες ἰέναι.
’",9.60.2
7,178,2,"[2]
       
Δελφοὶ δὲ δεξάμενοι τὸ μαντήιον πρῶτα μὲν Ἑλλήνων τοῖσι βουλομένοισι εἶναι ἐλευθέροισι ἐξήγγειλαν τὰ χρησθέντα αὐτοῖσι, καί σφι δεινῶς καταρρωδέουσι τὸν βάρβαρον ἐξαγγείλαντες χάριν ἀθάνατον κατέθεντο. μετὰ δὲ ταῦτα οἱ Δελφοὶ τοῖσι ἀνέμοισι βωμόν τε ἀπέδεξαν ἐν Θυίῃ, τῇ περ τῆς Κηφισοῦ θυγατρὸς Θυίης τὸ τέμενος ἐστί, ἐπ᾽ ἧς καὶ ὁ χῶρος οὗτος τὴν ἐπωνυμίην ἔχει, καὶ θυσίῃσι σφέας μετήισαν.",7.178.2
4,28,4,"[4]
       
ἵπποι δὲ ἀνεχόμενοι φέρουσι τὸν χειμῶνα τοῦτον, ἡμίονοι δὲ οὐδὲ ὄνοι οὐκ ἀνέχονται ἀρχήν: τῇ δὲ ἄλλῃ ἵπποι μὲν ἐν κρυμῷ ἑστεῶτες ἀποσφακελίζουσι, ὄνοι δὲ καὶ ἡμίονοι ἀνέχονται.",4.28.4
1,94,7,"[7]
       
ἀντὶ δὲ Λυδῶν μετονομασθῆναι αὐτοὺς ἐπὶ τοῦ βασιλέος τοῦ παιδός, ὅς σφεας ἀνήγαγε, ἐπὶ τούτου τὴν ἐπωνυμίην ποιευμένους ὀνομασθῆναι Τυρσηνούς.Λυδοὶ μὲν δὴ ὑπὸ Πέρσῃσι ἐδεδούλωντο.",1.94.7
5,92B,2,"[2]
       
ἐκ δέ οἱ ταύτης τῆς γυναικὸς οὐδ᾽ ἐξ ἄλλης παῖδες ἐγίνοντο. ἐστάλη ὦν ἐς Δελφοὺς περὶ γόνου. ἐσιόντα δὲ αὐτὸν ἰθέως ἡ Πυθίη προσαγορεύει τοῖσιδε τοῖσι ἔπεσι.
“Ἠετίων, οὔτις σε τίει πολύτιτον ἐόντα.

Λάβδα κύει, τέξει δ᾽ ὀλοοίτροχον: ἐν δὲ πεσεῖται

ἀνδράσι μουνάρχοισι, δικαιώσει δὲ Κόρινθον.
”",5.92B.2
4,28,2,"[2]
       
οὕτω μὲν δὴ τοὺς ὀκτὼ μῆνας διατελέει χειμὼν ἐών, τοὺς δ᾽ ἐπιλοίπους τέσσερας ψύχεα αὐτόθι ἐστί.  κεχώρισται δὲ οὗτος ὁ χειμὼν τοὺς τρόπους πᾶσι τοῖσι ἐν ἄλλοισι χωρίοισι γινομένοισι χειμῶσι, ἐν τῷ τὴν μὲν ὡραίην οὐκ ὕει λόγου ἄξιον οὐδέν, τὸ δὲ θέρος ὕων οὐκ ἀνιεῖ:",4.28.2
5,3,2,"[2]
       
οὐνόματα δ᾽ ἔχουσι πολλὰ κατὰ χώρας ἕκαστοι, νόμοισι δὲ οὗτοι παραπλησίοισι πάντες χρέωνται κατὰ πάντα, πλὴν Γετέων καὶ Τραυσῶν καὶ τῶν κατύπερθε Κρηστωναίων οἰκεόντων.",5.3.2
8,11,3,"[3]
       
τοὺς δ᾽ ἐν τῇ ναυμαχίῃ ταύτῃ ἑτεραλκέως ἀγωνιζομένους νὺξ ἐπελθοῦσα διέλυσε. οἱ μὲν δὴ Ἕλληνες ἐπὶ τὸ Ἀρτεμίσιον ἀπέπλεον, οἱ δὲ βάρβαροι ἐς τὰς Ἀφέτας, πολλὸν παρὰ δόξαν ἀγωνισάμενοι. ἐν ταύτῃ τῇ ναυμαχίῃ Ἀντίδωρος Λήμνιος μοῦνος τῶν σὺν βασιλέι Ἑλλήνων ἐόντων αὐτομολέει ἐς τοὺς Ἕλληνας, καὶ οἱ Ἀθηναῖοι διὰ τοῦτο τὸ ἔργον ἔδοσαν αὐτῷ χῶρον ἐν Σαλαμῖνι.",8.11.3
9,31,4,"[4]
       
μετὰ δὲ Βακτρίους ἔστησε Ἰνδούς: οὗτοι δὲ ἐπέσχον Ἑρμιονέας τε καὶ Ἐρετριέας καὶ Στυρέας τε καὶ Χαλκιδέας. Ἰνδῶν δὲ ἐχομένους Σάκας ἔταξε, οἳ ἐπέσχον Ἀμπρακιήτας τε καὶ Ἀνακτορίους καὶ Λευκαδίους καὶ Παλέας καὶ Αἰγινήτας.",9.31.4
7,197,3,"[3]
       
ταῦτα δὲ πάσχουσι οἱ Κυτισσώρου τοῦ Φρίξου παιδὸς ἀπόγονοι, διότι καθαρμὸν τῆς χώρης ποιευμένων Ἀχαιῶν ἐκ θεοπροπίου Ἀθάμαντα τὸν Αἰόλου καὶ μελλόντων μιν θύειν ἀπικόμενος οὗτος ὁ Κυτίσσωρος ἐξ Αἴης τῆς Κολχίδος ἐρρύσατο, ποιήσας δὲ τοῦτο τοῖσι ἐπιγενομένοισι ἐξ ἑωυτοῦ μῆνιν τοῦ θεοῦ ἐνέβαλε.",7.197.3
4,64,2,"[2]
       
ἀποδείρει δὲ αὐτὴν τρόπῳ τοιῷδε:  περιταμὼν κύκλῳ περὶ τὰ ὦτα καὶ λαβόμενος τῆς κεφαλῆς ἐκσείει, μετὰ δὲ σαρκίσας βοὸς πλευρῇ δέψει τῇσι χερσί, ὀργάσας δὲ αὐτὸ ἅτε χειρόμακτρον ἔκτηται, ἐκ δὲ τῶν χαλινῶν τοῦ ἵππου τὸν αὐτὸς ἐλαύνει, ἐκ τούτου ἐξάπτει καὶ ἀγάλλεται:  ὃς γὰρ ἂν πλεῖστα δέρματα χειρόμακτρα ἔχῃ, ἀνὴρ ἄριστος οὗτος κέκριται.",4.64.2
1,114,3,"[3]
       
εἷς δὴ τούτων τῶν παίδων συμπαίζων, ἐὼν Ἀρτεμβάρεος παῖς ἀνδρὸς δοκίμου ἐν Μήδοισι, οὐ γὰρ δὴ ἐποίησε τὸ προσταχθὲν ἐκ τοῦ Κύρου, ἐκέλευε αὐτὸν τοὺς ἄλλους παῖδας διαλαβεῖν, πειθομένων δὲ τῶν παίδων ὁ Κῦρος τὸν παῖδα τρηχέως κάρτα περιέσπε μαστιγέων.",1.114.3
8,99,2,"[2]
       
ἡ δὲ δευτέρη σφι ἀγγελίη ἐπεσελθοῦσα συνέχεε οὕτω ὥστε τοὺς κιθῶνας κατερρήξαντο πάντες, βοῇ τε καὶ οἰμωγῇ ἐχρέωντο ἀπλέτῳ, Μαρδόνιον ἐν αἰτίῃ τιθέντες. οὐκ οὕτω δὲ περὶ τῶν νεῶν ἀχθόμενοι ταῦτα οἱ Πέρσαι ἐποίευν ὡς περὶ αὐτῷ Ξέρξῃ δειμαίνοντες.",8.99.2
